Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
8732,Lori Robbins,"author, artist, play",13,B.Tech,AWS Certified,Software Engineer,Hire,119082,8,58
217,Tammy Phillips,"SQL, Deep Learning, Python, Machine Learning",7,B.Sc,None,Data Scientist,Hire,82958,10,100
7399,Cody Barnes,"bill, either, south",12,MBA,None,Data Scientist,Hire,62096,3,86
2877,Mackenzie Gallegos,"card, main, get",11,B.Sc,AWS Certified,Software Engineer,Hire,57692,6,83
1358,Andrew Knight,"shoulder, wrong, business",7,B.Tech,Google ML,Software Engineer,Hire,86678,4,65
7438,Robert Chavez,"others, whether, news",10,B.Tech,Deep Learning Specialization,Data Scientist,Hire,116158,7,91
4453,Amy Barr,"bar, some, issue",8,MBA,Google ML,Software Engineer,Reject,111947,10,75
276,Amber Brown,"NLP, TensorFlow",7,PhD,Deep Learning Specialization,AI Researcher,Hire,48195,0,90
490,Deborah Ramirez,"SQL, Machine Learning, Deep Learning, Python",3,PhD,None,Data Scientist,Hire,104405,9,95
6395,Dalton Robbins,"popular, season, task",8,MBA,Deep Learning Specialization,Software Engineer,Hire,84651,10,98
1908,Donald Baker,"above, soldier, information",6,B.Tech,Deep Learning Specialization,Software Engineer,Reject,69298,10,53
4213,Raymond Carter,"lose, rich, yourself",3,MBA,AWS Certified,Software Engineer,Hire,85426,4,97
2091,Melissa Graves DDS,"drop, buy, hand",8,B.Sc,Google ML,Cybersecurity Analyst,Reject,89986,9,98
4565,Thomas Lara,"alone, million, respond",12,MBA,Google ML,Software Engineer,Reject,76632,5,70
9184,Katherine Rodriguez,"power, enter, push",11,B.Tech,Google ML,Data Scientist,Hire,108304,7,89
8139,Heather Riley,"dark, little, popular",0,B.Sc,AWS Certified,Software Engineer,Reject,91212,5,75
348,Jacob Munoz,"describe, down, again",20,MBA,AWS Certified,Data Scientist,Reject,82320,9,59
1781,Thomas Howard,"movie, personal, summer",5,MBA,Google ML,Data Scientist,Hire,64118,0,95
2969,Jason Parks,"computer, sort, indeed",19,MBA,Deep Learning Specialization,Software Engineer,Reject,66164,0,76
6530,Adam Clark,"direction, find, institution",0,MBA,AWS Certified,AI Researcher,Reject,73608,0,78
9197,Eric Wilson,"rather, third, significant",18,B.Tech,Google ML,Software Engineer,Hire,110220,5,58
282,Gary Gonzalez,"Python, TensorFlow, Pytorch, NLP",9,MBA,Google ML,AI Researcher,Hire,99238,1,100
374,Andrew Ellison,"particular, sea, night",7,PhD,Google ML,Data Scientist,Reject,48354,9,61
4326,Christopher Henson,"collection, maintain, arm",15,B.Tech,Google ML,Data Scientist,Hire,72553,7,94
2727,Chad Moore,"better, affect, fire",14,B.Sc,None,AI Researcher,Reject,63578,7,91
969,Ashley Rice,"Pytorch, TensorFlow",0,M.Tech,AWS Certified,AI Researcher,Hire,99429,9,65
3504,Nicolas Bailey,"our, news, test",20,PhD,Google ML,AI Researcher,Hire,104337,0,63
9068,Gabriela Middleton,"thing, anything, across",12,MBA,Google ML,Cybersecurity Analyst,Reject,40871,1,66
8158,John Moses,"east, visit, pick",6,PhD,AWS Certified,Software Engineer,Hire,50675,2,51
4832,Daniel Marshall,"join, begin, article",0,MBA,Deep Learning Specialization,AI Researcher,Hire,94250,8,51
620,Mr. Bryan Hernandez,"Deep Learning, SQL, Machine Learning",6,MBA,Deep Learning Specialization,Data Scientist,Hire,79795,8,100
4455,Aaron Hurley,"key, return, move",12,PhD,Google ML,Data Scientist,Hire,93342,2,100
7998,James Franklin,"kid, both, one",12,B.Tech,Google ML,Software Engineer,Reject,50235,5,52
3084,Karen Coleman,"laugh, nearly, personal",11,B.Sc,Google ML,Cybersecurity Analyst,Hire,69694,8,80
9415,Brandon Alvarez,"his, boy, play",9,PhD,Google ML,Cybersecurity Analyst,Reject,97996,3,67
25,Matthew Hart,"production, business, grow",6,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,90538,3,53
7921,Lori Butler,"coach, alone, everyone",7,MBA,AWS Certified,Cybersecurity Analyst,Hire,117637,7,67
845,Kara Reynolds,"onto, unit, say",15,B.Tech,Deep Learning Specialization,Software Engineer,Reject,41401,6,84
6655,Rebecca Miller,"system, great, about",8,PhD,AWS Certified,Cybersecurity Analyst,Hire,109258,9,54
4017,Kelly Taylor,"summer, own, garden",18,B.Sc,None,AI Researcher,Reject,113995,8,99
109,Laura Campbell,"community, total, choose",20,PhD,None,AI Researcher,Reject,99468,3,97
4280,Daniel Small,"season, manager, growth",5,PhD,Google ML,Software Engineer,Hire,49524,0,99
4922,Mr. Keith Byrd DDS,"impact, debate, fund",8,B.Tech,None,Data Scientist,Reject,61745,7,50
9309,Caleb Lopez,"finish, onto, everyone",20,PhD,Google ML,AI Researcher,Hire,66434,3,64
6811,Chelsey Evans,"amount, together, give",13,PhD,AWS Certified,Cybersecurity Analyst,Reject,49638,4,100
1241,Rebekah Bennett,"light, movie, out",13,B.Tech,AWS Certified,Data Scientist,Hire,74752,8,71
576,James Johnson,"Python, Machine Learning",5,B.Sc,None,Data Scientist,Hire,65003,1,65
1411,Kimberly Love,"western, understand, man",1,MBA,None,Cybersecurity Analyst,Hire,104227,9,83
3944,Teresa Perez,"job, girl, body",17,B.Sc,Deep Learning Specialization,Software Engineer,Reject,102699,10,82
2998,Mr. Martin Gray,"improve, actually, democratic",17,MBA,Google ML,Cybersecurity Analyst,Reject,87596,3,60
8624,Scott Davis Jr.,"ago, on, listen",6,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,104540,10,70
8851,Mike Smith,"leader, discussion, American",1,B.Tech,None,Cybersecurity Analyst,Reject,51395,4,98
4723,Evan Barnes,"increase, bit, maybe",10,PhD,Google ML,Data Scientist,Reject,110126,8,84
1992,Sandra Buchanan,"order, catch, agree",3,B.Tech,Google ML,Cybersecurity Analyst,Hire,40305,0,66
862,Chelsea Weaver,"TensorFlow, Pytorch, Python, NLP",6,PhD,AWS Certified,AI Researcher,Hire,109248,8,100
6571,Wanda Casey,"write, example, authority",1,B.Tech,Google ML,Software Engineer,Reject,105339,10,72
8840,Jonathan Fitzgerald,"off, term, wind",17,B.Sc,Deep Learning Specialization,Data Scientist,Hire,83237,1,90
4313,Christine Morris,"listen, Mrs, memory",9,PhD,Deep Learning Specialization,AI Researcher,Hire,77321,5,72
9246,Becky Grant,"begin, girl, your",14,B.Tech,Google ML,Cybersecurity Analyst,Hire,44344,7,78
3700,Bradley Wagner,"detail, land, ten",3,PhD,None,AI Researcher,Reject,104283,2,93
270,Jerry Allen,"Cybersecurity, Linux, Networking, Ethical Hacking",9,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,94447,4,100
630,Craig Lewis,"TensorFlow, NLP, Python, Pytorch",3,B.Sc,None,AI Researcher,Hire,95357,8,90
9780,Sydney Taylor,"suffer, begin, step",3,B.Tech,Google ML,AI Researcher,Hire,57532,6,87
700,Megan Stokes,"its, left, building",3,MBA,AWS Certified,Cybersecurity Analyst,Hire,90064,5,78
2465,Donald Wood,"set, fear, arrive",15,B.Sc,None,AI Researcher,Hire,110456,3,66
301,Kristen Maynard,"Linux, Ethical Hacking",10,M.Tech,Google ML,Cybersecurity Analyst,Hire,71601,9,100
460,Brandon Reyes,"TensorFlow, Python, NLP",6,B.Tech,Google ML,AI Researcher,Hire,88432,4,100
436,Kyle Wright,"live, do, month",17,MBA,None,Cybersecurity Analyst,Reject,74647,9,79
9737,Kenneth Smith,"quality, never, skin",20,PhD,None,Cybersecurity Analyst,Hire,46780,7,57
4450,Carlos Gilbert,"modern, nor, civil",11,B.Sc,None,AI Researcher,Hire,102350,6,96
6924,Jamie Hendrix,"throw, summer, again",11,MBA,None,AI Researcher,Hire,71192,0,67
3745,Ryan Gallagher,"four, major, practice",2,MBA,Deep Learning Specialization,AI Researcher,Hire,75336,0,82
1654,Steven Garcia,"goal, probably, say",11,B.Sc,AWS Certified,Data Scientist,Reject,54561,9,66
28,Shaun Gomez,"Pytorch, NLP",1,M.Tech,None,AI Researcher,Reject,41731,5,45
955,Ronald Jones,"mouth, everybody, break",14,B.Tech,Google ML,Software Engineer,Hire,56650,9,93
679,Catherine Jones,"cause, mind, raise",6,MBA,Google ML,AI Researcher,Reject,42838,7,86
838,Cheryl Green,"React, C++",7,PhD,None,Software Engineer,Hire,107965,10,100
1111,Dominique Clements,"movement, part, thousand",13,MBA,Deep Learning Specialization,Data Scientist,Hire,83702,4,92
4742,Erik Romero,"in, drug, work",20,PhD,AWS Certified,Data Scientist,Reject,83677,5,61
4659,Michael White,"head, lead, spend",13,PhD,Google ML,AI Researcher,Hire,83215,2,93
504,Alex Morgan,"Linux, Networking",4,M.Tech,None,Cybersecurity Analyst,Reject,116278,0,50
3023,Johnny Clark,"market, meet, avoid",3,B.Tech,AWS Certified,Data Scientist,Reject,66317,7,81
2310,Colleen Bryant,"house, less, social",13,PhD,Google ML,AI Researcher,Hire,81742,3,54
381,James Allen,"Pytorch, NLP, Python, TensorFlow",10,M.Tech,AWS Certified,AI Researcher,Hire,77860,1,100
7590,Jessica Mcclain,"prepare, treat, them",8,PhD,Deep Learning Specialization,Software Engineer,Hire,85379,9,76
8487,Jonathan Simmons,"big, final, actually",6,MBA,None,Cybersecurity Analyst,Hire,41963,8,91
7694,Andrea Robinson,"realize, movement, sister",19,B.Sc,Deep Learning Specialization,Data Scientist,Hire,87137,10,53
5339,Mariah Smith,"study, western, rich",18,B.Tech,Google ML,AI Researcher,Reject,116908,2,68
4469,Mr. Jay Kirby Jr.,"teach, black, live",4,B.Sc,Google ML,AI Researcher,Reject,116501,9,65
2744,Deanna Kent,"special, quite, coach",15,MBA,Google ML,AI Researcher,Reject,40378,6,88
573,Amanda Young,"record, major, song",4,MBA,AWS Certified,Cybersecurity Analyst,Reject,91135,1,51
375,Thomas Lee,"Cybersecurity, Linux, Ethical Hacking",3,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,75300,5,80
6688,Andrew Spencer,"work, face, between",17,B.Tech,Deep Learning Specialization,AI Researcher,Reject,109699,9,67
6762,Kristin Roberts,"against, capital, think",20,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,67304,5,54
2714,Jason Nicholson DDS,"policy, PM, buy",6,B.Sc,AWS Certified,Data Scientist,Reject,50197,10,66
940,Amy Lawson,"Networking, Linux, Cybersecurity",1,PhD,Google ML,Cybersecurity Analyst,Hire,48456,8,75
2311,Peggy Randall,"bad, give, trip",18,B.Sc,None,Cybersecurity Analyst,Hire,55638,0,79
6503,David Reed,"himself, onto, staff",7,PhD,None,Software Engineer,Reject,102883,4,57
9020,Rebecca Alvarez,"major, method, perform",20,PhD,AWS Certified,AI Researcher,Reject,74456,5,93
3127,April Harris,"player, anything, ever",16,B.Tech,Google ML,Software Engineer,Reject,102531,9,78
73,Mrs. Angela Ponce,"report, quite, both",15,PhD,AWS Certified,Data Scientist,Hire,116522,5,58
5851,John Reed,"cause, film, style",6,MBA,Google ML,AI Researcher,Reject,58732,5,61
4260,Patrick Anderson,"north, still, ok",4,B.Sc,AWS Certified,AI Researcher,Hire,108507,5,60
2367,Jeffery Jacobs,"subject, religious, manager",19,B.Tech,Google ML,Data Scientist,Hire,59602,4,71
530,Denise Cruz,"TensorFlow, NLP, Pytorch, Python",4,M.Tech,AWS Certified,AI Researcher,Hire,48906,7,100
1764,Timothy Hawkins,"camera, put, entire",5,MBA,Deep Learning Specialization,Software Engineer,Reject,116700,8,66
637,Charles Bennett,"Pytorch, TensorFlow, Python",6,B.Tech,None,AI Researcher,Hire,65283,7,100
2181,Andrew Copeland,"since, air, she",9,PhD,Deep Learning Specialization,Data Scientist,Reject,92464,8,56
186,Anthony Benson,"Java, C++, React, SQL",5,MBA,Deep Learning Specialization,Software Engineer,Hire,64162,7,100
2981,Sandra Mendoza,"open, her, really",2,B.Sc,Google ML,Cybersecurity Analyst,Hire,78386,10,85
74,Johnathan Pratt,"remain, office, plant",6,B.Sc,Google ML,Data Scientist,Reject,104908,6,79
9433,Brittany Crawford,"walk, agreement, finally",18,MBA,AWS Certified,AI Researcher,Reject,66846,7,53
9620,Jessica Blackwell,"old, meeting, girl",15,PhD,AWS Certified,AI Researcher,Reject,86506,5,91
8641,Marcus Chambers,"paper, claim, them",12,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,73946,0,64
1611,Ann Warren,"race, think, say",1,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,58188,10,63
2238,Cristina Lin,"than, black, to",15,PhD,None,AI Researcher,Reject,112897,1,58
6741,Victoria Christensen,"let, local, there",5,B.Tech,AWS Certified,AI Researcher,Reject,72784,8,88
5734,Austin Scott,"rule, fast, recognize",3,MBA,Deep Learning Specialization,Data Scientist,Hire,98109,6,94
5411,Richard Acevedo,"clear, even, at",12,B.Tech,AWS Certified,Software Engineer,Hire,67662,4,75
9484,Jessica Foley,"traditional, buy, what",0,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,43944,0,80
588,Jacob Odom,"effect, pressure, talk",11,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,110223,5,91
608,Raymond Roach,"C++, React, SQL, Java",5,M.Tech,None,Software Engineer,Hire,48105,6,100
7189,Brianna Peterson,"right, relate, draw",2,B.Sc,AWS Certified,AI Researcher,Hire,84085,9,89
9308,Shaun Pham,"while, ball, since",13,B.Sc,Google ML,Data Scientist,Reject,42872,2,56
673,Adam Smith,"charge, carry, task",12,PhD,None,Data Scientist,Reject,41820,8,76
956,Michael Johnson,"Deep Learning, Python, SQL, Machine Learning",3,B.Sc,AWS Certified,Data Scientist,Hire,113134,5,85
9098,Frank Mcdaniel,"anyone, their, professor",6,PhD,Deep Learning Specialization,Software Engineer,Reject,97440,8,94
7619,Karen Anderson,"begin, environmental, each",15,B.Tech,AWS Certified,Software Engineer,Hire,115796,3,83
1701,Cynthia Lewis,"very, charge, put",7,B.Tech,None,AI Researcher,Hire,104453,3,79
5592,Lauren Miller,"performance, less, bag",17,B.Sc,Deep Learning Specialization,Data Scientist,Hire,65458,4,69
4887,Spencer Erickson,"husband, nice, base",12,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,69042,8,68
404,Gregg Barber,"Python, Machine Learning, Deep Learning",0,M.Tech,Deep Learning Specialization,Data Scientist,Reject,114745,6,55
8503,Sarah Beck MD,"such, audience, rise",8,MBA,AWS Certified,Software Engineer,Reject,93548,4,67
5980,Daniel Wilson,"much, space, my",11,MBA,Deep Learning Specialization,Software Engineer,Reject,96552,8,81
1832,Amber Hodges,"race, recently, public",16,B.Tech,None,Data Scientist,Reject,71267,3,99
159,Christopher White,"Ethical Hacking, Linux",6,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,113676,9,100
1617,Raymond Wilson,"weight, draw, especially",3,B.Tech,Deep Learning Specialization,Software Engineer,Reject,41903,10,87
2314,Shannon Howard,"deep, poor, scientist",18,MBA,None,Data Scientist,Reject,45504,1,83
5026,Carrie Martin,"personal, generation, animal",1,B.Tech,None,Software Engineer,Hire,102937,9,52
903,Lisa White,"Deep Learning, Machine Learning, SQL, Python",6,PhD,Deep Learning Specialization,Data Scientist,Hire,48306,10,100
353,Morgan Mueller,"Python, Deep Learning, SQL, Machine Learning",9,PhD,None,Data Scientist,Hire,45043,5,100
3077,Joanna Lara,"oil, school, live",10,B.Tech,AWS Certified,Data Scientist,Reject,76303,4,97
6732,Dave Mccoy,"without, able, room",4,MBA,Google ML,Data Scientist,Reject,74786,2,78
2173,Edward Pacheco,"artist, model, later",11,B.Tech,Google ML,Software Engineer,Reject,52317,1,53
445,Debbie Duffy,"Java, React, SQL",4,PhD,AWS Certified,Software Engineer,Hire,92781,0,65
1232,Donna Noble,"how, material, ok",2,B.Tech,Deep Learning Specialization,AI Researcher,Hire,112250,8,67
755,Jesse Bird,"Python, Pytorch, TensorFlow",9,MBA,AWS Certified,AI Researcher,Hire,97312,1,100
1381,Elizabeth Sanchez,"ability, cup, theory",17,MBA,None,Data Scientist,Reject,46122,6,68
5269,Andrea Roberts,"think, bit, grow",15,B.Sc,AWS Certified,AI Researcher,Reject,72218,2,83
2038,Donna Terrell,"various, foot, bar",1,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,80898,3,86
7009,Christopher Vasquez,"she, say, finally",17,PhD,Google ML,AI Researcher,Hire,86390,8,50
312,Benjamin Rivera,"SQL, Machine Learning, Python, Deep Learning",6,B.Sc,Google ML,Data Scientist,Hire,99502,8,100
549,Heather Lewis,"Networking, Linux, Ethical Hacking, Cybersecurity",3,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,115553,9,100
5144,Joshua Ellis,"approach, occur, few",8,PhD,None,Cybersecurity Analyst,Hire,90884,2,100
74,Kathryn Tyler,"media, ahead, shoulder",1,B.Tech,None,AI Researcher,Hire,104011,7,62
9482,Lauren Krueger,"moment, media, series",6,B.Sc,Google ML,AI Researcher,Reject,65143,9,70
307,Jessica Campbell,"Machine Learning, SQL, Python",4,B.Sc,Google ML,Data Scientist,Hire,114573,8,100
8068,Bryan Yang,"drop, sister, method",17,PhD,AWS Certified,Software Engineer,Hire,95457,5,96
695,Emily Meyer,"Cybersecurity, Ethical Hacking",2,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,84569,7,75
1818,Nicholas Payne,"help, course, rise",20,PhD,Google ML,Cybersecurity Analyst,Reject,115455,8,67
656,Alexis Morris,"Mrs, role, fund",1,MBA,AWS Certified,AI Researcher,Reject,110366,10,88
685,Nicole Mercado,"React, Java",5,MBA,None,Software Engineer,Hire,75717,7,95
750,Christopher Smith,"C++, React, Java, SQL",1,M.Tech,None,Software Engineer,Reject,58823,3,45
9962,Kevin Carter,"fine, actually, serious",17,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,51673,1,51
4377,Amanda Sanchez,"near, kid, apply",15,B.Sc,Deep Learning Specialization,Data Scientist,Hire,101208,4,73
3741,Adam Webb,"toward, western, brother",16,B.Sc,AWS Certified,Software Engineer,Reject,63290,8,62
1916,Ashley Flores,"reveal, soon, over",14,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,113335,1,91
4036,Christopher Bush,"crime, career, season",18,PhD,AWS Certified,Cybersecurity Analyst,Hire,96584,4,60
8693,Valerie Morales DVM,"resource, benefit, speak",1,B.Sc,None,Data Scientist,Reject,60418,1,54
4349,Emily Wilcox,"seek, ask, skin",7,MBA,Deep Learning Specialization,Software Engineer,Reject,76065,9,86
8832,Mr. Andrew Velazquez,"should, treat, anything",3,B.Tech,None,Cybersecurity Analyst,Hire,69140,9,51
5361,Janet Gray,"before, far, maybe",12,B.Tech,Google ML,Data Scientist,Hire,76278,5,67
971,Chloe Blake,"C++, React, SQL",0,MBA,None,Software Engineer,Reject,45815,7,50
14,Caitlin Myers,"SQL, C++, Java",4,B.Sc,Deep Learning Specialization,Software Engineer,Hire,50410,10,100
874,Matthew Ward,"Machine Learning, Python, Deep Learning, SQL",9,B.Tech,Google ML,Data Scientist,Hire,107697,5,100
809,Mary Hodge,"SQL, Machine Learning, Python, Deep Learning",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,77388,4,100
1601,Kim Anderson,"cost, new, also",12,B.Sc,AWS Certified,Data Scientist,Reject,91762,10,71
515,John Braun,"Java, React, SQL, C++",1,B.Sc,None,Software Engineer,Hire,107509,10,80
3661,Charles Spence,"cut, south, any",7,B.Tech,Google ML,Software Engineer,Reject,94947,9,62
410,Raymond Perez,"Python, SQL",0,PhD,Deep Learning Specialization,Data Scientist,Hire,118756,9,65
1897,Elizabeth Clark,"foot, it, policy",0,PhD,Google ML,AI Researcher,Hire,110173,8,86
3147,Valerie Sullivan,"key, edge, manage",13,MBA,Google ML,Cybersecurity Analyst,Hire,45271,5,51
208,Shawn Carson,"C++, React",2,B.Sc,AWS Certified,Software Engineer,Hire,96027,5,65
7171,Erica Santiago,"you, institution, certain",8,B.Tech,AWS Certified,AI Researcher,Reject,57662,3,95
459,Scott Fisher,"Java, C++",4,B.Tech,Deep Learning Specialization,Software Engineer,Hire,104969,8,100
8686,Victoria Mason,"attack, financial, industry",19,MBA,Deep Learning Specialization,Data Scientist,Reject,104081,3,79
2369,Mrs. Dorothy Acevedo,"be, deep, simply",0,B.Tech,Google ML,Data Scientist,Hire,49438,9,55
7031,Valerie Martinez,"I, evening, writer",14,PhD,Deep Learning Specialization,Data Scientist,Hire,111069,9,67
111,Austin Hunter,"Java, React",9,B.Tech,Google ML,Software Engineer,Hire,117897,0,100
9150,Brad Rowe,"rather, large, value",0,MBA,Google ML,AI Researcher,Reject,77302,1,78
3488,Jacob Ray,"work, girl, sort",5,B.Tech,AWS Certified,Software Engineer,Reject,100988,7,57
8936,Timothy Miller,"month, produce, control",0,B.Sc,None,AI Researcher,Reject,110912,0,54
4099,Faith Castillo,"within, customer, without",12,B.Tech,Google ML,Software Engineer,Reject,61515,1,97
1884,Brittany Mercado,"occur, himself, sing",17,MBA,AWS Certified,Software Engineer,Reject,86546,0,89
2261,Sara Miller,"quite, his, wear",20,B.Tech,Google ML,Data Scientist,Hire,47555,3,55
553,Timothy Duncan,"Python, TensorFlow, Pytorch, NLP",5,PhD,Google ML,AI Researcher,Hire,104955,0,80
6088,Joseph Ferrell,"effort, low, education",10,PhD,AWS Certified,AI Researcher,Reject,79815,6,66
1003,Amy Frazier,"away, member, stage",7,MBA,Google ML,Data Scientist,Hire,49204,10,58
4049,Justin Coleman,"office, day, commercial",1,PhD,AWS Certified,Software Engineer,Reject,109173,10,69
633,Erica Moore,"action, significant, herself",20,B.Sc,AWS Certified,Data Scientist,Hire,87073,0,96
7903,Alyssa Arnold,"they, century, your",6,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,45623,2,65
528,Brent Mckay,"tough, whom, tonight",0,MBA,AWS Certified,Data Scientist,Hire,106058,6,86
635,Edward Johnson,"C++, React",7,PhD,None,Software Engineer,Hire,113418,1,85
8540,Rachel Taylor,"amount, fine, simple",2,MBA,AWS Certified,Software Engineer,Reject,80654,4,68
317,Richard Padilla,"Cybersecurity, Networking, Ethical Hacking, Linux",2,B.Sc,None,Cybersecurity Analyst,Reject,59121,4,60
6872,Jason Guzman,"yeah, down, general",15,B.Tech,AWS Certified,Data Scientist,Reject,46136,7,73
4665,David Norris,"through, turn, consumer",9,PhD,Deep Learning Specialization,Software Engineer,Hire,66628,8,69
5447,Dr. Mark Aguilar,"city, smile, north",9,MBA,AWS Certified,Data Scientist,Reject,41535,4,79
428,George Mills,"React, Java",5,PhD,None,Software Engineer,Hire,74711,8,100
6934,Mark Briggs DVM,"sometimes, organization, next",8,MBA,None,Data Scientist,Reject,88916,3,55
106,Natasha Orr,"Deep Learning, Machine Learning, SQL",7,B.Tech,AWS Certified,Data Scientist,Hire,118152,6,100
7632,Donald Sosa,"raise, win, country",2,PhD,None,AI Researcher,Hire,81161,6,58
143,Thomas Davis,"SQL, Machine Learning, Deep Learning, Python",5,B.Tech,None,Data Scientist,Hire,89620,3,85
5316,Lisa Klein,"identify, account, improve",15,PhD,AWS Certified,Cybersecurity Analyst,Reject,88879,3,86
3559,Julie Chandler,"institution, per, after",1,B.Sc,None,Data Scientist,Hire,73737,8,75
90,Christina Johnson,"Linux, Ethical Hacking, Cybersecurity, Networking",10,M.Tech,None,Cybersecurity Analyst,Hire,60343,8,100
1233,Robert Rollins,"similar, myself, spend",12,PhD,None,Data Scientist,Reject,94603,3,66
1314,Carol Johnson,"in, war, employee",0,PhD,Google ML,Cybersecurity Analyst,Hire,59261,2,65
5024,Sabrina Reeves,"money, police, increase",18,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,85396,4,58
1256,Jason Kelley,"bad, director, reveal",6,B.Tech,Google ML,Software Engineer,Reject,114613,0,61
4694,Brandi Tucker,"first, phone, gun",12,B.Tech,Google ML,AI Researcher,Reject,53919,1,96
469,Juan Dominguez,"across, lawyer, cause",13,B.Tech,None,AI Researcher,Reject,81666,1,56
7746,Latoya Lee,"skin, police, team",16,B.Tech,None,Cybersecurity Analyst,Hire,85134,7,76
7118,John Terry,"training, condition, federal",9,B.Sc,None,Data Scientist,Hire,87331,1,65
9079,Chad Morales,"itself, give, guy",3,MBA,AWS Certified,Software Engineer,Reject,92515,7,72
4281,Deborah Gonzales,"former, part, natural",19,MBA,Deep Learning Specialization,AI Researcher,Reject,58623,0,76
5640,Julia Li,"leg, top, relate",3,B.Sc,Deep Learning Specialization,Software Engineer,Hire,64245,9,94
2,Wesley Roman,"Deep Learning, Machine Learning, Python, SQL",10,MBA,Google ML,Data Scientist,Hire,113002,1,100
6388,Barbara Mcgee,"later, those, page",1,PhD,Deep Learning Specialization,Software Engineer,Reject,78341,0,53
2589,Donald Peck,"wide, see, anyone",4,PhD,Deep Learning Specialization,Software Engineer,Reject,57028,5,88
1802,Kevin Gray,"win, also, simple",10,B.Sc,AWS Certified,Data Scientist,Hire,93472,0,79
936,Eddie May,"Machine Learning, SQL",2,MBA,Deep Learning Specialization,Data Scientist,Hire,90929,7,75
1952,Natalie Mack,"you, true, say",12,B.Sc,None,Cybersecurity Analyst,Hire,53750,6,84
3382,Alexandria Benton,"exist, prevent, measure",2,PhD,AWS Certified,Data Scientist,Hire,73518,9,94
2039,Dawn Snyder,"father, high, share",5,B.Sc,AWS Certified,Software Engineer,Hire,95083,9,67
8106,Peggy Johnson,"court, wall, deep",13,B.Tech,Google ML,Data Scientist,Reject,99680,8,79
4537,Lance Dean,"production, public, economic",7,MBA,AWS Certified,AI Researcher,Hire,84974,3,84
592,Peter Thomas,"Machine Learning, Python, SQL, Deep Learning",9,M.Tech,None,Data Scientist,Hire,74018,10,100
2202,Arthur Cox,"mind, dark, coach",12,B.Tech,None,AI Researcher,Hire,71904,7,59
4287,John Smith,"still, term, hope",4,B.Tech,AWS Certified,Software Engineer,Reject,110180,9,72
5763,James Smith,"also, dream, three",3,B.Tech,AWS Certified,Software Engineer,Hire,96936,0,87
9294,Ms. Tracy Taylor MD,"back, environmental, day",8,B.Sc,AWS Certified,Software Engineer,Reject,47341,4,65
9570,Colin Brown MD,"free, half, quality",7,PhD,None,Data Scientist,Reject,69722,5,64
7981,Dustin Richards,"grow, remember, effort",9,MBA,Deep Learning Specialization,Software Engineer,Reject,117897,6,57
6521,Adrienne Melendez,"together, policy, kind",4,PhD,Deep Learning Specialization,Data Scientist,Reject,68992,8,88
214,Peter Patterson,"SQL, Java",1,B.Tech,Google ML,Software Engineer,Hire,45989,7,65
779,Matthew Smith,"Deep Learning, Machine Learning, Python",10,B.Tech,None,Data Scientist,Hire,58090,4,100
2212,Alexis Brown,"nation, fact, manage",0,B.Tech,Google ML,AI Researcher,Hire,55403,9,89
3366,Anthony Henson,"court, trip, drive",9,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,87521,6,94
5729,Gregory Massey,"technology, idea, although",2,MBA,None,Cybersecurity Analyst,Hire,62596,4,65
8881,Crystal Barry,"decade, want, mind",17,MBA,Google ML,AI Researcher,Hire,63342,2,54
3501,Amy Hammond,"crime, other, government",0,PhD,None,AI Researcher,Reject,56976,8,62
1143,Mr. Rodney Moody,"black, enjoy, scientist",1,MBA,AWS Certified,Cybersecurity Analyst,Reject,83591,4,93
2852,Melanie Lynch,"be, special, analysis",7,MBA,AWS Certified,Software Engineer,Hire,74234,1,90
5246,Angela Foster,"happy, born, smile",5,B.Tech,Deep Learning Specialization,Software Engineer,Reject,47362,5,92
166,Christopher Fletcher,"Deep Learning, SQL",2,PhD,None,Data Scientist,Reject,89120,3,45
2046,Warren Campbell,"start, sort, they",14,PhD,AWS Certified,AI Researcher,Reject,48441,10,83
6527,Caitlin Hooper,"imagine, country, challenge",1,MBA,Google ML,AI Researcher,Hire,84245,2,62
